8778506,HV452180,08/29/2012 12:25:00 PM,072XX S JEFFERY BLVD,2027,NARCOTICS,POSS: CRACK,ALLEY,true,false,0333,003,5,43,18,1190759,1857239,2012,09/02/2012 12:40:39 AM,41.76328084421925,-87.576387495498,"(41.76328084421925, -87.576387495498)"
8762287,HV437328,08/18/2012 10:00:00 PM,011XX W BELMONT AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,SMALL RETAIL STORE,false,false,1933,019,44,6,11,1167819,1921351,2012,08/23/2012 12:39:09 PM,41.939733081126576,-87.658620335402,"(41.939733081126576, -87.658620335402)"
8746199,HV421319,08/08/2012 12:50:00 PM,107XX S EGGLESTON AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESIDENCE,true,false,2233,022,34,49,18,1175153,1833628,2012,08/12/2012 12:39:37 AM,41.698851747932785,-87.63428886867035,"(41.698851747932785, -87.63428886867035)"
8731319,HV407375,07/29/2012 08:36:00 AM,013XX W 106TH PL,0810,THEFT,OVER $500,RESIDENCE,false,false,2232,022,21,73,06,1169513,1834276,2012,08/21/2012 12:40:30 AM,41.70075372627536,-87.65492119330432,"(41.70075372627536, -87.65492119330432)"
8714776,HV391261,07/19/2012 01:30:00 PM,023XX W OHIO ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,1221,012,26,24,05,1160354,1903899,2012,01/11/2013 12:40:02 AM,41.892001464421234,-87.68654015492493,"(41.892001464421234, -87.68654015492493)"
8698428,HV374764,07/09/2012 07:00:00 PM,014XX W 84TH ST,0820,THEFT,$500 AND UNDER,PARK PROPERTY,false,false,0614,006,21,71,06,1168135,1849083,2012,07/12/2012 12:41:47 AM,41.74141606161025,-87.65954259320061,"(41.74141606161025, -87.65954259320061)"
8687865,HV363373,06/30/2012 09:00:00 AM,005XX N PINE AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,false,false,1523,015,37,25,26,1139471,1903212,2012,07/14/2012 12:39:45 AM,41.8905226111032,-87.76325190025064,"(41.8905226111032, -87.76325190025064)"
8669585,HV344464,06/20/2012 04:45:00 PM,0000X E DIVISION ST,0460,BATTERY,SIMPLE,OTHER,false,false,1824,018,42,8,08B,1177050,1908363,2012,02/17/2013 12:40:57 AM,41.90388916394973,-87.62508822460428,"(41.90388916394973, -87.62508822460428)"
8653670,HV329127,06/11/2012 12:01:00 AM,023XX W HURON ST,0810,THEFT,OVER $500,STREET,false,false,1313,013,1,24,06,1160501,1904566,2012,06/13/2012 12:41:21 AM,41.8938287265807,-87.68598180632183,"(41.8938287265807, -87.68598180632183)"
8648618,HV323513,06/01/2012 08:00:00 AM,002XX W 112TH PL,0610,BURGLARY,FORCIBLE ENTRY,VACANT LOT/LAND,true,false,0522,005,34,49,05,1176514,1830375,2012,01/04/2013 12:41:06 AM,41.68989461554977,-87.62940289081995,"(41.68989461554977, -87.62940289081995)"
8623441,HV297382,05/22/2012 03:31:00 AM,024XX N KOSTNER AVE,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE PORCH/HALLWAY,true,false,2524,025,31,20,26,1146665,1916178,2012,05/24/2012 12:00:00 AM,41.925968458379174,-87.73650046652877,"(41.925968458379174, -87.73650046652877)"
8608431,HV281770,05/11/2012 02:30:00 PM,113XX S MICHIGAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SMALL RETAIL STORE,true,true,0531,005,9,49,08B,1178858,1829664,2012,05/16/2012 12:40:33 AM,41.68789064515297,-87.620843037819,"(41.68789064515297, -87.620843037819)"
8596110,HV270013,05/01/2012 07:00:00 AM,047XX S TALMAN AVE,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,false,false,0922,009,14,58,06,1159453,1873338,2012,05/06/2012 12:39:39 AM,41.80815739934109,-87.69068907979069,"(41.80815739934109, -87.69068907979069)"
8575560,HV249933,04/19/2012 11:30:00 PM,015XX W BRYN MAWR AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,2013,020,48,77,08B,1165149,1937240,2012,04/22/2012 12:38:37 AM,41.983390403043096,-87.66797990663672,"(41.983390403043096, -87.66797990663672)"
8560300,HV235703,04/09/2012 07:00:00 AM,005XX W 43RD PL,0460,BATTERY,SIMPLE,OTHER COMMERCIAL TRANSPORTATION,false,false,0925,009,11,61,08B,1173365,1876115,2012,04/12/2012 12:39:17 AM,41.81548096191358,-87.63958114195383,"(41.81548096191358, -87.63958114195383)"
8543410,HV219111,03/29/2012 12:01:00 AM,012XX W MONROE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,1212,012,27,28,08B,1168336,1899745,2012,04/09/2012 12:44:47 PM,41.88043374123099,-87.65734604135945,"(41.88043374123099, -87.65734604135945)"
8807389,HV480849,03/18/2012 09:00:00 AM,008XX N MICHIGAN AVE,0810,THEFT,OVER $500,RESIDENCE,false,false,1833,018,42,8,06,1177265,1905793,2012,09/20/2012 12:39:34 AM,41.896832093135906,-87.62437649991709,"(41.896832093135906, -87.62437649991709)"
8512131,HV188504,03/07/2012 05:00:00 PM,019XX W JACKSON BLVD,0820,THEFT,$500 AND UNDER,"SCHOOL, PUBLIC, GROUNDS",false,false,1211,012,2,28,06,1163713,1898679,2012,03/27/2012 12:00:00 AM,41.87760721409711,-87.67435124422175,"(41.87760721409711, -87.67435124422175)"
8494677,HV171492,02/24/2012 06:55:00 PM,006XX S STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA GARAGE / OTHER PROPERTY,true,false,0132,001,2,32,11,1176412,1897606,2012,03/27/2012 12:00:00 AM,41.87438581733187,-87.62775663115958,"(41.87438581733187, -87.62775663115958)"
8478956,HV155396,02/12/2012 02:24:00 PM,052XX S PULASKI RD,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,RESTAURANT,true,false,0822,008,23,62,24,1150639,1869228,2012,03/27/2012 12:00:00 AM,41.797055263345996,-87.72312401868776,"(41.797055263345996, -87.72312401868776)"
8462666,HV139625,01/31/2012 01:00:00 PM,043XX N CAMPBELL AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,1912,019,47,5,08A,1158698,1928894,2012,03/27/2012 12:00:00 AM,41.96062362633334,-87.6919352762533,"(41.96062362633334, -87.6919352762533)"
8467900,HV144112,01/19/2012 11:00:00 AM,028XX N RIDGEWAY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,2523,025,35,21,08B,1150931,1918939,2012,03/27/2012 12:00:00 AM,41.933462326584795,-87.7207523961189,"(41.933462326584795, -87.7207523961189)"
8429704,HV107956,01/07/2012 12:43:00 AM,053XX S ASHLAND AVE,2027,NARCOTICS,POSS: CRACK,STREET,true,false,0932,009,16,61,18,1166624,1869139,2012,01/11/2012 12:40:38 AM,41.79648470310462,-87.66450739931946,"(41.79648470310462, -87.66450739931946)"
8414298,HT648023,12/26/2011 03:00:00 PM,023XX E 70TH ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,0331,003,5,43,26,1193320,1858967,2011,12/30/2011 12:42:06 AM,41.76796037992824,-87.56694468383594,"(41.76796037992824, -87.56694468383594)"
8399776,HT632581,12/14/2011 06:15:00 PM,032XX W JACKSON BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1124,011,28,27,14,1155025,1898551,2011,12/17/2011 12:40:12 AM,41.87743458739311,-87.70625483036706,"(41.87743458739311, -87.70625483036706)"
8382870,HT615920,12/03/2011 11:00:00 AM,076XX S PEORIA ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,true,true,0621,006,17,71,26,1171592,1854052,2011,12/16/2011 12:41:08 AM,41.75497667713798,-87.64673105570294,"(41.75497667713798, -87.64673105570294)"
8367867,HT601033,11/22/2011 09:00:00 AM,022XX N CLYBOURN AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1811,018,32,7,05,1166235,1914740,2011,12/14/2011 12:40:49 AM,41.92162620205641,-87.66463148944028,"(41.92162620205641, -87.66463148944028)"
8353206,HT585983,11/11/2011 04:00:00 PM,027XX W ARGYLE ST,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),false,false,2031,020,40,4,06,1157219,1933137,2011,11/16/2011 12:41:45 AM,41.972296901184954,-87.69725702481664,"(41.972296901184954, -87.69725702481664)"
8334729,HT568876,10/31/2011 09:20:00 PM,076XX S PAULINA ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0611,006,17,71,18,1166384,1853781,2011,11/06/2011 12:41:35 AM,41.75434548636741,-87.66582464400962,"(41.75434548636741, -87.66582464400962)"
8319882,HT554116,10/21/2011 10:00:00 PM,021XX N KOSTNER AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2522,025,30,20,07,1146753,1913703,2011,11/08/2011 12:40:45 AM,41.919175139205144,-87.73624043095795,"(41.919175139205144, -87.73624043095795)"
8703396,HT525267,10/11/2011 09:53:00 AM,039XX S KARLOV AVE,0610,BURGLARY,FORCIBLE ENTRY,ABANDONED BUILDING,false,false,0815,,14,57,05,,,2011,07/18/2012 12:37:57 PM,,,
8320065,HT554173,10/01/2011 12:01:00 AM,071XX S EMERALD AVE,0610,BURGLARY,FORCIBLE ENTRY,VACANT LOT/LAND,false,false,0732,007,6,68,05,1172618,1857564,2011,10/26/2011 12:42:32 AM,41.76459150909184,-87.64286775833034,"(41.76459150909184, -87.64286775833034)"
8272070,HT506422,09/20/2011 07:51:00 PM,023XX N MC VICKER AVE,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,RESIDENCE-GARAGE,true,false,2512,025,29,19,18,1135640,1914919,2011,09/24/2011 12:41:29 AM,41.92271704825976,-87.77704257402395,"(41.92271704825976, -87.77704257402395)"
8256538,HT490691,09/10/2011 06:30:00 PM,011XX W 83RD ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,false,true,0613,006,21,71,26,1169842,1849714,2011,09/13/2011 12:44:04 AM,41.74311076621395,-87.65326996187508,"(41.74311076621395, -87.65326996187508)"
8241812,HT475460,08/31/2011 09:15:00 PM,075XX S STONY ISLAND AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,0411,004,5,43,06,1188081,1855203,2011,09/01/2011 12:38:42 PM,41.7577581264113,-87.58626753369315,"(41.7577581264113, -87.58626753369315)"
8225769,HT459887,08/22/2011 08:40:00 AM,062XX S WHIPPLE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,false,true,0823,008,15,66,14,1157170,1862790,2011,08/30/2011 12:39:08 AM,41.779258763301115,-87.69934793085349,"(41.779258763301115, -87.69934793085349)"
8212584,HT446781,08/12/2011 04:30:00 PM,054XX W GLADYS AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,true,1522,015,29,25,08B,1140093,1897765,2011,08/20/2011 12:40:15 AM,41.87556398733427,-87.76110097192476,"(41.87556398733427, -87.76110097192476)"
