ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
4909132,HM521436,08/05/2006 02:30:00 AM,006XX E 79TH ST,0320,ROBBERY,STRONGARM - NO WEAPON,BAR OR TAVERN,false,false,0624,006,6,69,03,1181879,1852806,2006,08/28/2006 03:45:56 AM,41.75132604883891,-87.60907080515776,"(41.75132604883891, -87.60907080515776)"
4893043,HM506968,07/28/2006 06:00:00 PM,027XX S STATE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,false,true,2113,001,3,35,08B,1176690,1886530,2006,08/19/2006 03:55:26 AM,41.843986257436136,-87.62707046645544,"(41.843986257436136, -87.62707046645544)"
4878128,HM489710,07/21/2006 11:55:00 AM,006XX N LA SALLE DR,0330,ROBBERY,AGGRAVATED,DEPARTMENT STORE,true,false,1832,018,42,8,03,1174987,1904423,2006,10/31/2006 04:43:16 AM,41.89312408979369,-87.63278422164656,"(41.89312408979369, -87.63278422164656)"
5036123,HM474198,07/13/2006 10:45:00 PM,017XX S KOSTNER AVE,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,1012,010,24,29,16,1147293,1891113,2006,04/06/2007 02:27:04 PM,41.85717531952132,-87.73483527832107,"(41.85717531952132, -87.73483527832107)"
5029970,HM637404,07/06/2006 12:00:00 PM,057XX S NARRAGANSETT AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,RESIDENTIAL YARD (FRONT/BACK),false,false,0811,008,23,56,11,1134674,1865464,2006,05/18/2007 06:17:05 PM,41.78702223973814,-87.78175931653786,"(41.78702223973814, -87.78175931653786)"
4895236,HM443304,06/28/2006 08:00:00 PM,086XX S MANISTEE AVE,0820,THEFT,$300 AND UNDER,STREET,false,false,0423,004,7,46,06,1196026,1848251,2006,08/05/2006 04:48:25 AM,41.738488286282546,-87.55738041592042,"(41.738488286282546, -87.55738041592042)"
4812915,HM427099,06/20/2006 11:45:00 PM,016XX N KIMBALL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,1422,014,26,23,08B,1153408,1910874,2006,06/22/2006 03:55:52 AM,41.91128236444254,-87.71186431127235,"(41.91128236444254, -87.71186431127235)"
4954369,HM411319,06/13/2006 12:33:36 PM,002XX W 104TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0512,005,34,49,18,1176592,1835939,2006,09/30/2006 05:45:54 AM,41.7051612921291,-87.62895074352723,"(41.7051612921291, -87.62895074352723)"
4787907,HM395184,06/05/2006 03:07:01 PM,010XX N LEAMINGTON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,true,true,1531,015,37,25,14,1141797,1906456,2006,06/10/2006 03:42:52 AM,41.89938180751674,-87.75462924231788,"(41.89938180751674, -87.75462924231788)"
4815810,HM429002,05/29/2006 12:00:00 AM,060XX S WESTERN AVE,0820,THEFT,$300 AND UNDER,STREET,false,false,0825,008,16,66,06,1161454,1864238,2006,06/26/2006 04:02:24 AM,41.78314452792852,-87.68360213385326,"(41.78314452792852, -87.68360213385326)"
4752179,HM363940,05/21/2006 03:30:00 AM,066XX S VERNON AVE,0890,THEFT,FROM BUILDING,RESIDENCE,false,true,0312,003,20,42,06,1180352,1860936,2006,05/27/2006 03:43:31 AM,41.77367076603056,-87.61441747357574,"(41.77367076603056, -87.61441747357574)"
4738973,HM348388,05/13/2006 07:20:00 AM,057XX S MARYLAND AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2133,002,5,41,07,1182847,1866799,2006,05/15/2006 03:25:18 AM,41.78970177426213,-87.60508941294529,"(41.78970177426213, -87.60508941294529)"
4728145,HM332157,05/05/2006 09:00:00 AM,048XX W IOWA ST,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,false,false,1531,015,37,25,06,1143629,1905572,2006,05/12/2006 03:32:10 AM,41.896921903033764,-87.74792240409708,"(41.896921903033764, -87.74792240409708)"
4712403,HM316973,04/27/2006 11:00:00 AM,030XX W CORNELIA AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1733,017,33,21,07,1155305,1923133,2006,05/25/2006 03:41:58 AM,41.94488407959917,-87.70456507889146,"(41.94488407959917, -87.70456507889146)"
4760599,HM372216,04/19/2006 09:00:00 AM,076XX S EUCLID AVE,1120,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,false,false,0414,004,8,43,10,1190565,1854867,2006,06/03/2006 03:59:47 AM,41.756776559675174,-87.57717494973689,"(41.756776559675174, -87.57717494973689)"
4889540,HM283635,04/10/2006 11:45:00 PM,004XX E 130TH ST,2027,NARCOTICS,POSS: CRACK,SIDEWALK,true,false,0532,005,9,54,18,1181284,1819241,2006,08/05/2006 04:48:25 AM,41.65923299680137,-87.61228104098824,"(41.65923299680137, -87.61228104098824)"
4667092,HM267785,04/02/2006 05:30:00 PM,030XX N ASHLAND AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,RESTAURANT,false,false,1931,019,32,6,11,1165092,1920019,2006,04/15/2006 04:32:33 AM,41.93613646248906,-87.66868079949246,"(41.93613646248906, -87.66868079949246)"
4654086,HM253523,03/25/2006 06:00:00 PM,013XX W NEWPORT AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1924,019,44,6,14,1166769,1922987,2006,03/28/2006 03:57:36 AM,41.94424495600327,-87.66243232350988,"(41.94424495600327, -87.66243232350988)"
4639853,HM237751,03/17/2006 06:00:00 AM,021XX N KILPATRICK AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,2522,025,31,19,05,1144671,1913580,2006,04/14/2006 04:02:25 AM,41.918877138101756,-87.74389314044267,"(41.918877138101756, -87.74389314044267)"
4630018,HM221130,03/08/2006 07:45:00 PM,060XX S WOLCOTT AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0714,007,15,67,05,1164690,1864335,2006,03/30/2006 03:33:32 AM,41.783342995915774,-87.67173512667732,"(41.783342995915774, -87.67173512667732)"
4611299,HM206487,02/28/2006 07:35:00 AM,105XX S MORGAN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,2232,022,34,73,14,1171483,1834748,2006,03/02/2006 04:44:02 AM,41.70200615699624,-87.64769401183248,"(41.70200615699624, -87.64769401183248)"
4598720,HM189045,02/19/2006 04:15:00 AM,017XX N CENTRAL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,false,2532,025,37,25,08B,1138827,1910798,2006,02/24/2006 04:04:33 AM,41.911351228210286,-87.76543258758069,"(41.911351228210286, -87.76543258758069)"
4584514,HM173827,02/09/2006 10:00:00 PM,050XX N KEDZIE AVE,0820,THEFT,$300 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,1713,017,39,14,06,1154098,1933104,2006,02/13/2006 03:49:20 AM,41.972269360672556,-87.70873441190545,"(41.972269360672556, -87.70873441190545)"
4567736,HM157771,02/01/2006 07:30:00 AM,078XX S ABERDEEN ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0612,006,17,71,07,1170390,1852563,2006,02/07/2006 03:28:20 AM,41.75091690434007,-87.65117930945217,"(41.75091690434007, -87.65117930945217)"
4551365,HM140928,01/23/2006 06:00:00 PM,064XX S STONY ISLAND AVE,0460,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,false,false,0314,003,5,42,08B,1187947,1862522,2006,01/30/2006 03:44:08 AM,41.77784528508155,-87.58652572305772,"(41.77784528508155, -87.58652572305772)"
4717690,HM324563,01/15/2006 12:00:00 AM,078XX S MARSHFIELD AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,0611,006,17,71,26,1166663,1852809,2006,05/03/2006 03:43:36 AM,41.751672237986206,-87.66482987257675,"(41.751672237986206, -87.66482987257675)"
4615780,HM110002,01/06/2006 04:16:15 PM,043XX W WILCOX ST,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,1115,011,28,26,18,1147517,1898944,2006,03/18/2006 04:28:50 AM,41.87866024497302,-87.73381231580694,"(41.87866024497302, -87.73381231580694)"
4510517,HL815043,12/29/2005 09:20:00 AM,017XX N LARRABEE ST,0313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,SIDEWALK,false,false,1813,018,43,7,03,1172036,1912138,2005,01/26/2006 03:51:08 AM,41.91436008051671,-87.64339416275133,"(41.91436008051671, -87.64339416275133)"
4494657,HL798624,12/19/2005 06:00:00 PM,061XX S COTTAGE GROVE AVE,0820,THEFT,$300 AND UNDER,STREET,false,false,0313,003,20,42,06,1182663,1864344,2005,01/26/2006 03:51:08 AM,41.78296931043751,-87.6058402433219,"(41.78296931043751, -87.6058402433219)"
4480980,HL781457,12/10/2005 01:00:00 AM,020XX N HALSTED ST,0870,THEFT,POCKET-PICKING,BAR OR TAVERN,false,false,1812,018,43,7,06,1170590,1913583,2005,01/26/2006 03:51:08 AM,41.91835703263074,-87.64866412142483,"(41.91835703263074, -87.64866412142483)"
4470167,HL764271,11/30/2005 05:30:00 PM,019XX W VAN BUREN ST,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",true,false,1211,012,2,28,08B,1163738,1898218,2005,01/26/2006 03:51:08 AM,41.87634166396065,-87.6742724486413,"(41.87634166396065, -87.6742724486413)"
4452112,HL748195,11/21/2005 03:33:20 PM,066XX N ASHLAND AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,false,false,2432,024,40,1,14,1164448,1944141,2005,01/26/2006 03:51:08 AM,42.002341852004974,-87.67036155318698,"(42.002341852004974, -87.67036155318698)"
4438712,HL735074,11/13/2005 12:10:00 AM,074XX W TALCOTT AVE,0890,THEFT,FROM BUILDING,HOSPITAL BUILDING/GROUNDS,false,false,1612,016,41,10,06,1125711,1938858,2005,01/26/2006 03:51:08 AM,41.98857940277445,-87.8129916366103,"(41.98857940277445, -87.8129916366103)"
4440263,HL716503,11/05/2005 02:10:00 AM,012XX S ALBANY AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,1022,010,24,29,03,1155952,1894022,2005,01/26/2006 03:51:08 AM,41.86498790607716,-87.70297324307928,"(41.86498790607716, -87.70297324307928)"
4408712,HL701492,10/28/2005 08:00:00 PM,002XX N HOMAN AVE,0560,ASSAULT,SIMPLE,STREET,false,false,1123,011,28,27,08A,1153630,1901563,2005,01/26/2006 03:51:08 AM,41.88572768009113,-87.71129675960242,"(41.88572768009113, -87.71129675960242)"
4391764,HL686344,10/20/2005 05:10:00 PM,047XX S ELLIS AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,COMMERCIAL / BUSINESS OFFICE,true,false,2124,002,4,39,26,1183757,1873732,2005,01/26/2006 03:51:08 AM,41.80870528319006,-87.60153633632886,"(41.80870528319006, -87.60153633632886)"
4374884,HL670055,10/12/2005 10:30:00 PM,025XX E 76TH ST,0820,THEFT,$300 AND UNDER,STREET,false,false,0421,004,7,43,06,1194356,1855099,2005,01/26/2006 03:51:08 AM,41.75732090864608,-87.56327426707637,"(41.75732090864608, -87.56327426707637)"
4359741,HL654221,10/05/2005 02:40:00 AM,011XX N DAMEN AVE,1330,CRIMINAL TRESPASS,TO LAND,APARTMENT,true,false,1322,013,1,24,26,1162902,1907587,2005,01/26/2006 03:51:08 AM,41.90206853477289,-87.677078869189,"(41.90206853477289, -87.677078869189)"
4341943,HL638889,09/27/2005 02:30:00 PM,042XX W 36TH ST,0460,BATTERY,SIMPLE,WAREHOUSE,false,false,1031,010,22,30,08B,1148884,1880159,2005,01/26/2006 03:51:08 AM,41.8270855260557,-87.72927813543048,"(41.8270855260557, -87.72927813543048)"
4317754,HL623266,09/19/2005 10:15:00 PM,016XX E 79TH ST,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0411,004,8,46,08B,1188575,1852886,2005,01/26/2006 03:51:08 AM,41.75138828099123,-87.58453101827043,"(41.75138828099123, -87.58453101827043)"
4378342,HL606931,09/12/2005 09:15:00 AM,008XX S KOLMAR AVE,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,true,false,1131,011,24,26,26,1146191,1895614,2005,01/26/2006 03:51:08 AM,41.869547637493696,-87.7387658685354,"(41.869547637493696, -87.7387658685354)"
4277878,HL592253,09/04/2005 08:00:00 PM,031XX W MARQUETTE RD,0650,BURGLARY,HOME INVASION,APARTMENT,false,false,0831,008,15,66,05,1156492,1860066,2005,01/26/2006 03:51:08 AM,41.771797391585324,-87.70190689516735,"(41.771797391585324, -87.70190689516735)"
4257668,HL576708,08/28/2005 10:45:00 AM,023XX W MONTROSE AVE,0890,THEFT,FROM BUILDING,APARTMENT,false,false,1912,019,47,5,06,1160208,1929127,2005,01/26/2006 03:51:08 AM,41.96123184116105,-87.68637728799561,"(41.96123184116105, -87.68637728799561)"
4239676,HL561597,08/20/2005 09:34:00 PM,023XX E 75TH ST,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,GAS STATION,false,false,0334,003,7,43,10,1193409,1855736,2005,01/26/2006 03:51:08 AM,41.7590920952543,-87.5667240114525,"(41.7590920952543, -87.5667240114525)"
4219929,HL546031,08/13/2005 02:01:30 AM,009XX N LATROBE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1524,015,37,25,08B,1141148,1905667,2005,01/26/2006 03:51:08 AM,41.89722868686941,-87.75703250945688,"(41.89722868686941, -87.75703250945688)"
4293135,HL530778,08/05/2005 07:42:30 PM,072XX S MARSHFIELD AVE,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,SIDEWALK,true,false,0735,007,17,67,18,1166555,1856713,2005,01/26/2006 03:51:08 AM,41.76238765418091,-87.6651145203786,"(41.76238765418091, -87.6651145203786)"
4197439,HL527949,07/29/2005 03:00:00 PM,007XX N TROY ST,0610,BURGLARY,FORCIBLE ENTRY,OTHER,false,false,1313,013,27,23,05,1155272,1905076,2005,01/26/2006 03:51:08 AM,41.89533486855897,-87.70517253306866,"(41.89533486855897, -87.70517253306866)"
4171556,HL499873,07/21/2005 10:30:00 PM,038XX N DAMEN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1912,019,47,5,07,1162290,1925515,2005,01/26/2006 03:51:08 AM,41.95127694303103,-87.67882416897825,"(41.95127694303103, -87.67882416897825)"
4151014,HL484194,07/14/2005 07:22:00 PM,080XX S KIMBARK AVE,0850,THEFT,ATTEMPT THEFT,RESIDENCE,false,false,0411,004,8,45,06,1186313,1851943,2005,01/26/2006 03:51:08 AM,41.74885431905465,-87.59284977679239,"(41.74885431905465, -87.59284977679239)"
4141977,HL468293,07/07/2005 01:03:39 PM,010XX N CENTRAL AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,false,1511,015,29,25,08A,1138784,1906355,2005,01/26/2006 03:51:08 AM,41.899159889560046,-87.76569856588065,"(41.899159889560046, -87.76569856588065)"
4125623,HL456509,06/29/2005 09:15:00 PM,050XX S KEDZIE AVE,0820,THEFT,$300 AND UNDER,SMALL RETAIL STORE,false,false,0821,008,14,63,06,1155863,1870771,2005,01/26/2006 03:51:08 AM,41.80118611158201,-87.70392536575525,"(41.80118611158201, -87.70392536575525)"
4284976,HL599252,06/22/2005 12:00:00 PM,065XX S WESTERN AVE,1110,DECEPTIVE PRACTICE,BOGUS CHECK,CONVENIENCE STORE,false,false,0832,008,15,66,11,1161461,1861097,2005,01/26/2006 03:51:08 AM,41.774525046638125,-87.68366347196502,"(41.774525046638125, -87.68366347196502)"
4073531,HL420926,06/14/2005 06:00:00 PM,104XX S EBERHART AVE,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,0512,005,9,49,06,1181385,1835823,2005,01/26/2006 03:51:08 AM,41.70473405114656,-87.61140301164751,"(41.70473405114656, -87.61140301164751)"
4060027,HL406668,06/07/2005 12:00:00 PM,123XX S NORMAL AVE,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",false,false,0523,005,34,53,08B,1175244,1822926,2005,01/26/2006 03:51:08 AM,41.669481774084,-87.63427363366532,"(41.669481774084, -87.63427363366532)"
4035760,HL388710,05/30/2005 09:00:00 PM,008XX E HYDE PARK BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,true,false,2124,002,4,41,14,1182894,1871341,2005,01/26/2006 03:51:08 AM,41.80216431080145,-87.60477593391128,"(41.80216431080145, -87.60477593391128)"
4369283,HL664239,05/23/2005 12:00:00 AM,010XX W PERSHING RD,1110,DECEPTIVE PRACTICE,BOGUS CHECK,COMMERCIAL / BUSINESS OFFICE,false,false,0921,009,11,61,11,1170102,1878928,2005,01/26/2006 03:51:08 AM,41.82327178126297,-87.65146846932936,"(41.82327178126297, -87.65146846932936)"
4086494,HL357557,05/15/2005 11:32:20 AM,053XX S ABERDEEN ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0934,009,16,61,18,1169845,1869537,2005,01/26/2006 03:51:08 AM,41.797507482942905,-87.65268416455292,"(41.797507482942905, -87.65268416455292)"
3989356,HL341891,05/07/2005 08:15:00 PM,012XX W 71ST PL,1682,OTHER OFFENSE,ANIMAL FIGHTING,RESIDENCE PORCH/HALLWAY,false,false,0734,007,17,67,19,1169273,1857409,2005,01/26/2006 03:51:08 AM,41.7642391969926,-87.65513254721937,"(41.7642391969926, -87.65513254721937)"
3959085,HL326494,04/30/2005 01:30:00 AM,038XX W WELLINGTON AVE,0313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,SIDEWALK,false,false,2523,025,30,21,03,1149901,1919617,2005,01/26/2006 03:51:08 AM,41.935342948441864,-87.72451992000785,"(41.935342948441864, -87.72451992000785)"
4026088,HL310558,04/22/2005 06:56:06 AM,043XX W GLADYS AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,1131,011,28,26,18,1147602,1898043,2005,01/26/2006 03:51:08 AM,41.87618616632648,-87.73352333012127,"(41.87618616632648, -87.73352333012127)"
3922710,HL296336,04/14/2005 06:00:00 PM,016XX E 50TH PL,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),false,false,2132,002,4,39,07,1187979,1871799,2005,01/26/2006 03:51:08 AM,41.80330130616451,-87.58611282306232,"(41.80330130616451, -87.58611282306232)"
3905894,HL279206,04/06/2005 11:02:20 PM,031XX S ASHLAND AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,0922,009,11,59,06,1166222,1883699,2005,01/26/2006 03:51:08 AM,41.83644751362665,-87.66556664856537,"(41.83644751362665, -87.66556664856537)"
3889848,HL263540,03/30/2005 09:10:38 AM,063XX N SACRAMENTO AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,2413,024,50,2,26,1155237,1941876,2005,01/26/2006 03:51:08 AM,41.996317305592264,-87.7043092026009,"(41.996317305592264, -87.7043092026009)"
3875528,HL247987,03/21/2005 07:49:09 PM,009XX N LEAMINGTON AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1531,015,37,25,08B,1141810,1905916,2005,01/26/2006 03:51:08 AM,41.8978997438772,-87.7545948726624,"(41.8978997438772, -87.7545948726624)"
3859577,HL232053,03/13/2005 01:40:00 PM,073XX S YALE AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,false,false,0731,007,17,69,04B,1175859,1856039,2005,01/26/2006 03:51:08 AM,41.76033472761366,-87.63103431472487,"(41.76033472761366, -87.63103431472487)"
3843228,HL216463,03/04/2005 08:00:00 PM,049XX S DORCHESTER AVE,0920,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,false,false,2124,002,4,39,07,1186436,1872375,2005,01/26/2006 03:51:08 AM,41.80491856183772,-87.5917534267033,"(41.80491856183772, -87.5917534267033)"
3829373,HL199446,02/24/2005 12:32:54 PM,001XX N PINE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1523,015,28,25,08B,1139517,1900549,2005,01/26/2006 03:51:08 AM,41.88321416371194,-87.76314794698496,"(41.88321416371194, -87.76314794698496)"
3816777,HL186247,02/15/2005 06:15:00 PM,027XX W LEXINGTON ST,0820,THEFT,$300 AND UNDER,STREET,false,false,1135,011,2,27,06,1158417,1896633,2005,01/26/2006 03:51:08 AM,41.872102727450255,-87.69385276108785,"(41.872102727450255, -87.69385276108785)"
3798553,HL166500,02/06/2005 08:25:00 PM,084XX S PEORIA ST,031A,ROBBERY,ARMED: HANDGUN,STREET,true,false,0613,006,21,71,03,1171828,1848661,2005,01/26/2006 03:51:08 AM,41.740177892731154,-87.64602399406397,"(41.740177892731154, -87.64602399406397)"
3779564,HL150486,01/28/2005 09:30:00 PM,095XX S MARQUETTE AVE,0820,THEFT,$300 AND UNDER,STREET,false,false,0431,004,10,51,06,1195958,1842191,2005,01/26/2006 03:51:08 AM,41.72186080886036,-87.55782958436077,"(41.72186080886036, -87.55782958436077)"
3761010,HL132530,01/19/2005 06:30:00 AM,008XX N MILWAUKEE AVE,0810,THEFT,OVER $300,STREET,false,false,1323,013,27,24,06,1168252,1906042,2005,01/26/2006 03:51:08 AM,41.89771496685126,-87.65747236149302,"(41.89771496685126, -87.65747236149302)"
3823883,HL193616,01/10/2005 08:00:00 AM,080XX S WOLCOTT AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0611,006,18,71,06,1165132,1851114,2005,01/26/2006 03:51:08 AM,41.74705341942199,-87.67048813784741,"(41.74705341942199, -87.67048813784741)"
4240324,HL100029,01/01/2005 12:35:21 AM,078XX S EAST END AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,false,false,0414,004,8,43,14,1188932,1853532,2005,06/11/2007 03:52:33 PM,41.753152430618094,-87.58320216705663,"(41.753152430618094, -87.58320216705663)"
3718981,HK822824,12/22/2004 02:00:00 PM,023XX S STATE ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,true,false,0134,001,3,33,26,1176639,1888994,2004,02/25/2006 12:14:30 AM,41.850748803286336,-87.62718327180146,"(41.850748803286336, -87.62718327180146)"
3740974,HK807548,12/13/2004 11:00:00 AM,019XX W WINNEMAC AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,2032,020,47,4,05,1162663,1933502,2004,02/25/2006 12:14:30 AM,41.973185815445305,-87.67722822554389,"(41.973185815445305, -87.67722822554389)"
3687611,HK790150,12/04/2004 09:40:00 PM,019XX W WASHINGTON BLVD,0560,ASSAULT,SIMPLE,CHA APARTMENT,false,false,1333,013,27,28,08A,1163308,1900739,2004,02/25/2006 12:14:30 AM,41.88326855172332,-87.67578034402534,"(41.88326855172332, -87.67578034402534)"
3761807,HK773679,11/26/2004 12:10:00 PM,036XX W GRAND AVE,2027,NARCOTICS,POSS: CRACK,SIDEWALK,true,false,2535,025,26,23,18,1151809,1907800,2004,02/25/2006 12:14:30 AM,41.90287866107668,-87.71781957701751,"(41.90287866107668, -87.71781957701751)"
3659160,HK757872,11/18/2004 12:00:00 AM,067XX N OLIPHANT AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1611,016,41,9,14,1125074,1944266,2004,02/25/2006 12:14:30 AM,42.00343008014935,-87.81521429065936,"(42.00343008014935, -87.81521429065936)"
3647841,HK741932,11/10/2004 07:40:00 AM,126XX S MICHIGAN AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,STREET,false,true,0532,005,9,53,04B,1179118,1821126,2004,02/25/2006 12:14:30 AM,41.66445518348403,-87.62014991771332,"(41.66445518348403, -87.62014991771332)"
3633030,HK726058,11/02/2004 09:00:00 AM,0000X S WABASH AVE,1330,CRIMINAL TRESPASS,TO LAND,CTA PLATFORM,true,false,0123,001,42,32,26,1176768,1900409,2004,02/25/2006 12:14:30 AM,41.88206937243635,-87.62636480146153,"(41.88206937243635, -87.62636480146153)"
3615428,HK710439,10/26/2004 12:00:00 AM,050XX W ARMITAGE AVE,2022,NARCOTICS,POSS: COCAINE,SIDEWALK,true,false,2522,025,31,19,18,1142655,1912873,2004,06/11/2007 03:52:33 PM,41.91697483975248,-87.75131785340453,"(41.91697483975248, -87.75131785340453)"
3621766,HK694810,10/18/2004 06:50:00 PM,039XX W MADISON ST,0820,THEFT,$300 AND UNDER,DEPARTMENT STORE,true,false,1122,011,28,26,06,1150383,1899768,2004,02/25/2006 12:14:30 AM,41.880865972781216,-87.7232673471194,"(41.880865972781216, -87.7232673471194)"
3587764,HK680805,10/11/2004 12:00:00 AM,008XX W LILL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,false,false,1933,019,43,7,14,1169722,1917176,2004,02/25/2006 12:14:30 AM,41.92823537781929,-87.65174826977065,"(41.92823537781929, -87.65174826977065)"
3577538,HK664170,10/03/2004 06:00:00 AM,022XX W FARWELL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2411,024,50,2,14,1159768,1945588,2004,02/25/2006 12:14:30 AM,42.0064106134578,-87.68753865446556,"(42.0064106134578, -87.68753865446556)"
3561933,HK647471,09/25/2004 04:15:00 PM,032XX W NORTH AVE,033A,ROBBERY,ATTEMPT: ARMED-HANDGUN,SMALL RETAIL STORE,true,false,1422,014,26,23,03,1154144,1910403,2004,02/25/2006 12:14:30 AM,41.909975233492766,-87.70917306917363,"(41.909975233492766, -87.70917306917363)"
3548566,HK632662,09/18/2004 12:05:00 PM,067XX N GLENWOOD AVE,0810,THEFT,OVER $300,APARTMENT,false,false,2432,024,40,1,06,1165756,1944617,2004,02/25/2006 12:14:30 AM,42.00362011285405,-87.66553590812315,"(42.00362011285405, -87.66553590812315)"
3535695,HK616033,09/11/2004 03:45:00 AM,048XX N SHERIDAN RD,0820,THEFT,$300 AND UNDER,STREET,false,false,2024,020,46,3,06,1168724,1932186,2004,02/25/2006 12:14:30 AM,41.96944513293166,-87.6549789957198,"(41.96944513293166, -87.6549789957198)"
3522949,HK601089,09/03/2004 10:45:00 PM,014XX E 73RD ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0324,003,5,43,08B,1187205,1856921,2004,02/25/2006 12:14:30 AM,41.762493305891454,-87.58942347258632,"(41.762493305891454, -87.58942347258632)"
3510598,HK586094,08/27/2004 10:30:00 PM,018XX S WABASH AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,false,true,0132,001,3,33,08B,1177006,1891578,2004,02/25/2006 12:14:30 AM,41.85783118699846,-87.62575817326952,"(41.85783118699846, -87.62575817326952)"
3498098,HK570496,08/20/2004 06:40:00 PM,079XX S COTTAGE GROVE AVE,0560,ASSAULT,SIMPLE,STREET,false,false,0624,006,6,44,08A,1182891,1852801,2004,02/25/2006 12:14:30 AM,41.751288891584196,-87.60536251247167,"(41.751288891584196, -87.60536251247167)"
3484580,HK555244,08/13/2004 01:30:00 PM,039XX N MAJOR AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,1633,016,38,15,03,1137598,1925898,2004,02/25/2006 12:14:30 AM,41.95280949806035,-87.76958284646894,"(41.95280949806035, -87.76958284646894)"
